runtime,popularity,vote_average,popularity_log,runtime_category,runtime_squared,runtime_x_rating,rating_category
109.0,17.952817,6.0,2.941952574834034,Standard,11881.0,654.0,Average
100.0,21.959742,6.4,3.133742334454433,Standard,10000.0,640.0,Average
97.0,11.766564,6.2,2.5468295657106985,Standard,9409.0,601.4,Average
121.0,2.3662509999999997,5.8,1.213799662210096,Long,14641.0,701.8,Average
93.0,0.068228,5.6,0.06600120089978632,Standard,8649.0,520.8,Average
116.0,5.380733,6.1,1.853282981039447,Standard,13456.0,707.5999999999999,Average
110.0,5.625989,6.8,1.8909996437495527,Standard,12100.0,748.0,Good
90.0,30.205943,6.0,3.440608557445509,Short,8100.0,540.0,Average
114.0,26.441669,7.3,3.312062624623164,Standard,12996.0,832.1999999999999,Good
93.0,15.262492000000002,6.0,2.7888613519092176,Standard,8649.0,558.0,Average
107.0,1.583918,5.8,0.9493068516706994,Standard,11449.0,620.6,Average
118.0,44.511363,7.2,3.817962031041731,Standard,13924.0,849.6,Good
100.0,16.665841,6.0,2.871632887942802,Standard,10000.0,600.0,Average
96.0,36.471231,6.2,3.623573465214976,Standard,9216.0,595.2,Average
101.0,85.30318,6.6,4.457866445614443,Standard,10201.0,666.5999999999999,Good
104.0,20.716023,6.9,3.0780503751695547,Standard,10816.0,717.6,Good
82.0,29.487784,6.5,3.4173260787918047,Short,6724.0,533.0,Average
96.0,25.43954,6.1,3.2748606169501437,Standard,9216.0,585.5999999999999,Average
105.0,15.314027,6.4,2.7920252898972473,Standard,11025.0,672.0,Average
122.0,32.602868,6.3,3.514611420469302,Long,14884.0,768.6,Average
88.0,9.832326,5.5,2.3825348117288603,Short,7744.0,484.0,Average
110.0,33.452469,3.7,3.5395806639771927,Standard,12100.0,407.0,Low
103.0,14.190837,6.2,2.720692417130436,Standard,10609.0,638.6,Average
106.0,6.5018150000000015,5.6,2.015144991264988,Standard,11236.0,593.5999999999999,Average
91.0,26.58873,6.5,3.317407355999014,Standard,8281.0,591.5,Average
94.0,36.15716,6.5,3.615156484760201,Standard,8836.0,611.0,Average
94.0,16.027955,5.5,2.834856405256283,Standard,8836.0,517.0,Average
99.0,14.329891,6.3,2.729804582617088,Standard,9801.0,623.6999999999999,Average
107.0,50.009408,7.3,3.9320100862999543,Standard,11449.0,781.1,Good
160.0,31.82675,7.8,3.491243731791381,Very Long,25600.0,1248.0,Good
88.0,9.642041,4.8,2.364812288826031,Short,7744.0,422.4,Low
97.0,36.423717,6.9,3.622304647820927,Standard,9409.0,669.3000000000001,Good
113.0,12.309718,6.4,2.5884944451051854,Standard,12769.0,723.2,Average
137.0,11.693272,6.8,2.541072089310608,Long,18769.0,931.6,Good
103.0,12.243887,5.9,2.583536087483092,Standard,10609.0,607.7,Average
119.0,89.811154,7.4,4.508782119472551,Standard,14161.0,880.6,Good
98.0,34.694216,7.0,3.57498865885273,Standard,9604.0,686.0,Good
111.0,17.501379999999994,6.9,2.917845323896835,Standard,12321.0,765.9000000000001,Good
94.0,18.492655,6.0,2.970037727946327,Standard,8836.0,564.0,Average
81.0,11.238522,4.9,2.5045885181591276,Short,6561.0,396.90000000000003,Low
89.0,14.518598,6.4,2.74203917562307,Short,7921.0,569.6,Average
106.0,19.234672,6.9,3.0073975686585235,Standard,11236.0,731.4000000000001,Good
121.0,4.504377,6.7,1.7055435939248582,Long,14641.0,810.7,Good
86.0,10.529143,5.6,2.4448780036781006,Short,7396.0,481.59999999999997,Average
103.0,18.379123999999997,5.8,2.964196404202623,Standard,10609.0,597.4,Average
129.0,35.524457,7.7,3.597982090996481,Long,16641.0,993.3000000000001,Good
109.0,13.472365,5.6,2.672240968891586,Standard,11881.0,610.4,Average
109.0,8.321586,6.7,2.2323327858937625,Standard,11881.0,730.3000000000001,Good
107.0,7.668063,5.5,2.159645351760298,Standard,11449.0,588.5,Average
94.0,52.464877,7.0,3.979024933635507,Standard,8836.0,658.0,Good
94.0,11.423533,6.4,2.5195924966016063,Standard,8836.0,601.6,Average
115.0,6.961736,6.8,2.0746470665302876,Standard,13225.0,782.0,Good
107.0,9.191187,5.4,2.321523327202296,Standard,11449.0,577.8000000000001,Average
92.0,4.492858999999998,4.9,1.7034488849977127,Standard,8464.0,450.8,Low
125.0,5.706767,7.2,1.9031170166900941,Long,15625.0,900.0,Good
122.0,53.670525,6.8,4.001324715933782,Long,14884.0,829.6,Good
102.0,14.15192,5.1,2.7181272565987387,Standard,10404.0,520.1999999999999,Average
87.0,13.462544,5.9,2.6715621348660745,Short,7569.0,513.3000000000001,Average
98.0,11.725805,3.7,2.543631821732335,Standard,9604.0,362.6,Low
109.0,7.047975,6.2,2.0854205069907295,Standard,11881.0,675.8000000000001,Average
108.0,13.628601000000002,7.3,2.682978585032426,Standard,11664.0,788.4,Good
90.0,16.520516,4.9,2.8633725371293366,Short,8100.0,441.00000000000006,Low
112.0,14.916264000000002,6.9,2.7673414795092994,Standard,12544.0,772.8000000000001,Good
94.0,9.633711,5.7,2.3640292377333463,Standard,8836.0,535.8000000000001,Average
105.0,3.455018,5.6,1.4940311013186507,Standard,11025.0,588.0,Average
104.0,1.946634,6.4,1.0806635019471418,Standard,10816.0,665.6,Average
117.0,12.313143,5.8,2.5887517427726974,Standard,13689.0,678.6,Average
108.0,3.258422,6.5,1.4488986691226935,Standard,11664.0,702.0,Average
112.0,3.659292,6.7,1.5388635052643487,Standard,12544.0,750.4,Good
127.0,24.548633,7.3,3.2405838122829596,Long,16129.0,927.1,Good
111.0,17.683563,6.7,2.9276441533704025,Standard,12321.0,743.7,Good
120.0,10.1449,6.5,2.4109819941641097,Standard,14400.0,780.0,Average
114.0,31.887978000000004,6.9,3.4931071806583556,Standard,12996.0,786.6,Good
99.0,1.110179,3.5,0.7467727780129871,Standard,9801.0,346.5,Low
117.0,1.876811,6.8,1.056682388980846,Standard,13689.0,795.6,Good
112.0,32.717853000000005,6.2,3.5180274596949195,Standard,12544.0,694.4,Average
108.0,8.945081,6.2,2.297078057069147,Standard,11664.0,669.6,Average
116.0,13.916583,6.7,2.702473547098477,Standard,13456.0,777.2,Good
144.0,17.94739,7.2,2.9416661911719557,Long,20736.0,1036.8,Good
90.0,2.525569,5.3,1.2600418416773937,Short,8100.0,477.0,Average
93.0,10.47644,5.9,2.4402962382694513,Standard,8649.0,548.7,Average
103.0,10.991281,7.0,2.484179802365067,Standard,10609.0,721.0,Good
93.0,7.871686,6.7,2.1828648571764795,Standard,8649.0,623.1,Good
98.0,6.333869,4.4,1.9925032074770623,Standard,9604.0,431.20000000000005,Low
114.0,8.266124000000001,5.6,2.2263651691626314,Standard,12996.0,638.4,Average
121.0,0.910529,9.3,0.6473801670620554,Long,14641.0,1125.3000000000002,Excellent
96.0,18.025206,6.9,2.9457647315472104,Standard,9216.0,662.4000000000001,Good
92.0,10.144222,4.5,2.4109211573128233,Standard,8464.0,414.0,Low
105.0,9.244181,6.7,2.32670983706053,Standard,11025.0,703.5,Good
89.0,12.752463,5.0,2.621217935343933,Short,7921.0,445.0,Low
119.0,22.748174,6.0,3.1675056433143816,Standard,14161.0,714.0,Average
113.0,33.436091999999995,7.0,3.5391052004148595,Standard,12769.0,791.0,Good
103.0,3.107371,6.4,1.4127831644714097,Standard,10609.0,659.2,Average
90.0,7.922639,5.7,2.188591754854277,Short,8100.0,513.0,Average
98.0,28.973074,6.5,3.40029944530461,Standard,9604.0,637.0,Average
80.0,23.980329,5.9,3.21808867514713,Short,6400.0,472.0,Average
121.0,28.60542,7.5,3.387957452675879,Long,14641.0,907.5,Good
89.0,42.669304,5.9,3.7766454296557845,Short,7921.0,525.1,Average
93.0,7.180403,5.8,2.101741415904769,Standard,8649.0,539.4,Average
93.0,21.638673,4.6,3.119659638542964,Standard,8649.0,427.79999999999995,Low
116.0,2.64486,5.4,1.293317955943836,Standard,13456.0,626.4000000000001,Average
101.0,25.881355,7.4,3.2914329236106368,Standard,10201.0,747.4000000000001,Good
137.0,67.66094,7.7,4.229180478585407,Long,18769.0,1054.9,Good
170.0,20.786616,7.4,3.081295836299538,Very Long,28900.0,1258.0,Good
100.0,27.654472,5.6,3.355309521730291,Standard,10000.0,560.0,Average
104.0,70.66892299999998,6.4,4.272057222684881,Standard,10816.0,665.6,Average
126.0,23.425431,6.9,3.1956248436278174,Long,15876.0,869.4000000000001,Good
110.0,14.304444,5.8,2.728143243740112,Standard,12100.0,638.0,Average
91.0,30.301307,7.4,3.443659853862799,Standard,8281.0,673.4,Good
87.0,3.5603300000000004,4.7,1.5173949893288796,Short,7569.0,408.90000000000003,Low
123.0,7.210095,6.7,2.105364494651958,Long,15129.0,824.1,Good
109.0,23.491962,6.4,3.1983449820874754,Standard,11881.0,697.6,Average
90.0,36.133536,5.8,3.6145204966198747,Short,8100.0,522.0,Average
94.0,14.18136,5.2,2.7200683595222515,Standard,8836.0,488.8,Average
81.0,12.709227,5.9,2.6180691097819153,Short,6561.0,477.90000000000003,Average
86.0,24.054062,6.0,3.2210359700736837,Short,7396.0,516.0,Average
107.0,35.107857,6.1,3.586510487086868,Standard,11449.0,652.6999999999999,Average
98.0,10.149569,5.1,2.411400842450495,Standard,9604.0,499.79999999999995,Average
128.0,14.023082,7.4,2.709587818362668,Long,16384.0,947.2,Good
99.0,9.054803,5.6,2.3080504307900194,Standard,9801.0,554.4,Average
105.0,5.422285,6.0,1.8597739733808416,Standard,11025.0,630.0,Average
112.0,32.746486,7.3,3.518876293379311,Standard,12544.0,817.6,Good
108.0,3.960098,4.8,1.6014254986061642,Standard,11664.0,518.4,Low
121.0,10.178917,6.9,2.414029593625149,Long,14641.0,834.9000000000001,Good
89.0,4.5442160000000005,4.6,1.7127552221676017,Short,7921.0,409.4,Low
89.0,2.184708,3.3,1.158360605072459,Short,7921.0,293.7,Low
133.0,18.790101999999997,6.2,2.9851819137194333,Long,17689.0,824.6,Average
154.0,3.3210949999999997,6.3,1.4635088423595848,Very Long,23716.0,970.1999999999999,Average
91.0,33.912116,6.4,3.5528339322849205,Standard,8281.0,582.4,Average
95.0,5.787891,5.6,1.915140289494084,Standard,9025.0,532.0,Average
107.0,7.864011,4.9,2.1819993709788874,Standard,11449.0,524.3000000000001,Low
90.0,17.062117,4.1,2.8938167614955908,Short,8100.0,368.99999999999994,Low
94.0,1.782666,3.0,1.0234094609684738,Standard,8836.0,282.0,Low
122.0,19.311572,7.0,3.011190772892466,Long,14884.0,854.0,Good
120.0,2.897449,5.5,1.3603222365530843,Standard,14400.0,660.0,Average
97.0,0.138564,2.9,0.12976781925877562,Standard,9409.0,281.3,Low
110.0,36.960953,7.1,3.6365580788006704,Standard,12100.0,781.0,Good
102.0,1.15641,5.6,0.7684448019431847,Standard,10404.0,571.1999999999999,Average
98.0,9.583578,6.8,2.3593035545136076,Standard,9604.0,666.4,Good
120.0,25.112567,6.1,3.2624166927003593,Standard,14400.0,732.0,Average
144.0,9.349386,5.2,2.336927194280162,Long,20736.0,748.8000000000001,Average
80.0,8.884405000000003,6.5,2.2909582626005367,Short,6400.0,520.0,Average
91.0,2.215261,5.0,1.1679085363540702,Standard,8281.0,455.0,Low
82.0,6.385234,4.5,1.9994826013310525,Short,6724.0,369.0,Low
102.0,20.935169,7.0,3.088091239170216,Standard,10404.0,714.0,Good
122.0,4.3582550000000015,5.8,1.678638362375154,Long,14884.0,707.6,Average
126.0,24.898687,7.0,3.254192272439763,Long,15876.0,882.0,Good
136.0,20.898711,7.2,3.08642777664274,Long,18496.0,979.2,Good
120.0,18.236284,6.9,2.956798287290626,Standard,14400.0,828.0,Good
108.0,10.74648,6.0,2.4635536212406883,Standard,11664.0,648.0,Average
126.0,12.102725,7.0,2.5728202238421054,Long,15876.0,882.0,Good
129.0,55.458583999999995,8.1,4.033507342808398,Long,16641.0,1044.8999999999999,Excellent
107.0,35.77706699999999,6.5,3.6048744715701004,Standard,11449.0,695.5,Average
96.0,18.430419,7.3,2.966839827747675,Standard,9216.0,700.8,Good
129.0,7.980632000000001,7.4,2.1950702584568034,Long,16641.0,954.6,Good
93.0,14.759948,5.9,2.7574717849319037,Standard,8649.0,548.7,Average
106.0,9.229999,6.0,2.3253244822118195,Standard,11236.0,636.0,Average
100.0,29.943315999999996,7.3,3.4321570145798344,Standard,10000.0,730.0,Good
87.0,15.788784,4.8,2.8207110444047587,Short,7569.0,417.59999999999997,Low
94.0,41.083914,7.6,3.73966557741197,Standard,8836.0,714.4,Good
91.0,21.380635,5.9,3.1081960760290683,Standard,8281.0,536.9,Average
120.0,1.884558,6.4,1.05937168198362,Standard,14400.0,768.0,Average
80.0,4.382761,3.7,1.6832014395591581,Short,6400.0,296.0,Low
118.0,90.809408,7.6,4.519714776035484,Standard,13924.0,896.8,Good
94.0,6.5790169999999994,4.8,2.0253835078673554,Standard,8836.0,451.2,Low
130.0,7.854989,7.4,2.1809810289980005,Long,16900.0,962.0,Good
91.0,11.807269,5.3,2.550012900361713,Standard,8281.0,482.3,Average
91.0,15.976335,5.5,2.8318203154186725,Standard,8281.0,500.5,Average
110.0,10.484642,5.3,2.441010664562503,Standard,12100.0,583.0,Average
121.0,38.623178,7.4,3.679414250067728,Long,14641.0,895.4000000000001,Good
114.0,8.8321,4.6,2.2856525430826373,Standard,12996.0,524.4,Low
96.0,32.758254,6.7,3.5192249503808553,Standard,9216.0,643.2,Good
139.0,6.091033,6.4,1.9588310280975207,Long,19321.0,889.6,Average
94.0,9.119797,5.4,2.314493604369592,Standard,8836.0,507.6,Average
109.0,9.423866,7.2,2.344097984789803,Standard,11881.0,784.8000000000001,Good
100.0,32.257414000000004,5.3,3.504277719689697,Standard,10000.0,530.0,Average
96.0,3.021835,5.4,1.391738266142951,Standard,9216.0,518.4000000000001,Average
90.0,7.6128490000000015,7.0,2.1532551580151345,Short,8100.0,630.0,Good
113.0,36.764666,6.9,3.631373903558421,Standard,12769.0,779.7,Good
99.0,3.199784,5.7,1.4350330953953998,Standard,9801.0,564.3000000000001,Average
108.0,9.455596,5.3,2.347137337472925,Standard,11664.0,572.4,Average
125.0,44.301745,7.6,3.8133455527183773,Long,15625.0,950.0,Good
100.0,19.890428,6.8,3.0392910636304933,Standard,10000.0,680.0,Good
97.0,0.8305959999999999,4.6,0.6046415968902232,Standard,9409.0,446.2,Low
107.0,2.637355,5.1,1.2912567691601233,Standard,11449.0,545.6999999999999,Average
112.0,2.25453,5.5,1.1800478719936573,Standard,12544.0,616.0,Average
112.0,8.711782000000001,6.4,2.273339787607227,Standard,12544.0,716.8000000000001,Average
95.0,5.7003330000000005,6.7,1.9021572266543796,Standard,9025.0,636.5,Good
116.0,29.253833,6.8,3.4096228871935237,Standard,13456.0,788.8,Good
113.0,8.842869,6.7,2.2867472336079864,Standard,12769.0,757.1,Good
97.0,2.848727,4.3,1.3477424442724941,Standard,9409.0,417.09999999999997,Low
117.0,13.832464000000002,6.2,2.69681829204507,Standard,13689.0,725.4,Average
135.0,4.4885470000000005,6.9,1.702663557468321,Long,18225.0,931.5,Good
101.0,38.802415,6.5,3.6839275888414926,Standard,10201.0,656.5,Average
86.0,9.400404,4.7,2.3418446515466806,Short,7396.0,404.2,Low
106.0,18.923181,6.8,2.99188392816258,Standard,11236.0,720.8,Good
96.0,2.397987,6.3,1.2231831974625516,Standard,9216.0,604.8,Average
161.0,20.39955,7.2,3.0633698937693303,Very Long,25921.0,1159.2,Good
93.0,7.251897,4.8,2.110443113308518,Standard,8649.0,446.4,Low
93.0,43.217089,7.7,3.7891113433212116,Standard,8649.0,716.1,Good
110.0,14.529496,6.7,2.742741183317813,Standard,12100.0,737.0,Good
122.0,20.591479999999997,6.4,3.072298792432002,Long,14884.0,780.8000000000001,Average
91.0,2.244947,4.2,1.1770990172029487,Standard,8281.0,382.2,Low
115.0,1.326264,5.7,0.8442635472259612,Standard,13225.0,655.5,Average
99.0,0.212108,5.3,0.19236099258805062,Standard,9801.0,524.6999999999999,Average
93.0,6.630856,5.5,2.0322000277323835,Standard,8649.0,511.5,Average
94.0,18.209570000000006,6.2,2.9554085923550275,Standard,8836.0,582.8000000000001,Average
95.0,17.327279,6.3,2.9083906056606894,Standard,9025.0,598.5,Average
105.0,29.843818,6.8,3.4289363412919123,Standard,11025.0,714.0,Good
103.0,2.186927,7.1,1.1590571296190508,Standard,10609.0,731.3,Good
102.0,12.335827,5.8,2.5904541729588315,Standard,10404.0,591.6,Average
116.0,20.818567,6.9,3.0827613045544546,Standard,13456.0,800.4000000000001,Good
110.0,58.900647,6.7,4.092687306398629,Standard,12100.0,737.0,Good
120.0,45.742254,7.2,3.844648552167046,Standard,14400.0,864.0,Good
122.0,80.87860500000002,7.9,4.405237723520452,Long,14884.0,963.8000000000001,Good
118.0,54.053576,7.6,4.008306820187001,Standard,13924.0,896.8,Good
107.0,17.638285999999994,5.7,2.9252178522398284,Standard,11449.0,609.9,Average
102.0,3.803495,6.4,1.5693437779594428,Standard,10404.0,652.8000000000001,Average
154.0,17.571533,7.7,2.921629924461383,Very Long,23716.0,1185.8,Good
120.0,4.628525,6.5,1.7278474184835892,Standard,14400.0,780.0,Average
113.0,145.364591,8.0,4.986100707519116,Standard,12769.0,904.0,Good
109.0,12.18838,6.0,2.579336138867767,Standard,11881.0,654.0,Average
125.0,3.826685,7.2,1.5741598966247883,Long,15625.0,900.0,Good
92.0,21.095489,5.9,3.0953734700418063,Standard,8464.0,542.8000000000001,Average
100.0,47.455148,6.0,3.8806385865622017,Standard,10000.0,600.0,Average
98.0,22.838834,7.1,3.171315931605072,Standard,9604.0,695.8,Good
92.0,27.165221999999996,6.0,3.338087954438816,Standard,8464.0,552.0,Average
103.0,19.113278,6.8,3.001380193981792,Standard,10609.0,700.4,Good
92.0,58.553213,7.1,4.0868702490057585,Standard,8464.0,653.1999999999999,Good
113.0,2.005111,6.1,1.1003145057409038,Standard,12769.0,689.3,Average
115.0,16.418639000000002,7.0,2.85754083978433,Standard,13225.0,805.0,Good
95.0,43.675191,6.1,3.7994183363581207,Standard,9025.0,579.5,Average
87.0,4.688212,5.4,1.7383959632550405,Short,7569.0,469.8,Average
88.0,9.125594,5.6,2.3150662779384477,Short,7744.0,492.79999999999995,Average
97.0,13.581966,6.7,2.67978555973977,Standard,9409.0,649.9,Good
94.0,11.927667,5.7,2.559369743402441,Standard,8836.0,535.8000000000001,Average
112.0,30.556135,5.8,3.451768023332451,Standard,12544.0,649.6,Average
98.0,31.565116999999997,5.9,3.483241684806282,Standard,9604.0,578.2,Average
104.0,21.535126,6.2,3.115075247429399,Standard,10816.0,644.8000000000001,Average
118.0,7.921311,6.9,2.1884429088866013,Standard,13924.0,814.2,Good
104.0,19.284129,6.6,3.009838757604918,Standard,10816.0,686.4,Good
89.0,23.423082,5.5,3.1955286687452036,Short,7921.0,489.5,Average
109.0,49.517264,7.2,3.9223151392461633,Standard,11881.0,784.8000000000001,Good
106.0,11.375032,5.8,2.5156808943099964,Standard,11236.0,614.8,Average
123.0,61.18233100000001,7.8,4.130070891866197,Long,15129.0,959.4,Good
86.0,7.314796,4.7,2.1180365783691837,Short,7396.0,404.2,Low
120.0,6.8579229999999995,6.9,2.0615223221572325,Standard,14400.0,828.0,Good
105.0,12.929525,5.1,2.6340106881435656,Standard,11025.0,535.5,Average
115.0,42.952942,7.0,3.7831195615950333,Standard,13225.0,805.0,Good
110.0,19.760382999999997,6.2,3.033046507067778,Standard,12100.0,682.0,Average
88.0,10.194097,6.2,2.4153865857880645,Short,7744.0,545.6,Average
94.0,11.045592999999998,4.5,2.4886988669014696,Standard,8836.0,423.0,Low
98.0,44.533612,7.6,3.8184507785084176,Standard,9604.0,744.8,Good
126.0,10.84158,6.9,2.4716170664986876,Long,15876.0,869.4000000000001,Good
100.0,49.294864,7.4,3.9179029645365175,Standard,10000.0,740.0,Good
89.0,7.424798,5.1,2.1311794996898628,Short,7921.0,453.9,Average
111.0,5.164281,5.6,1.8187715036997871,Standard,12321.0,621.5999999999999,Average
100.0,34.759855,6.5,3.576825895487249,Standard,10000.0,650.0,Average
115.0,7.297757000000003,6.3,2.115985237317028,Standard,13225.0,724.5,Average
106.0,3.334804,6.1,1.4666763958308802,Standard,11236.0,646.5999999999999,Average
124.0,2.027393,7.4,1.1077018531285525,Long,15376.0,917.6,Good
107.0,13.817269,6.9,2.6957933248839643,Standard,11449.0,738.3000000000001,Good
99.0,13.237835,4.7,2.655902857908253,Standard,9801.0,465.3,Low
90.0,3.890223,4.3,1.5872379057189667,Short,8100.0,387.0,Low
101.0,19.517239,6.3,3.0212654595927626,Standard,10201.0,636.3,Average
124.0,30.669913,7.3,3.4553671134675206,Long,15376.0,905.1999999999999,Good
103.0,9.681147,6.1,2.3684802247691485,Standard,10609.0,628.3,Average
134.0,15.355589000000002,7.5,2.7945696737934225,Long,17956.0,1005.0,Good
155.0,19.85579,7.5,3.037631607535628,Very Long,24025.0,1162.5,Good
94.0,11.689337,5.5,2.5407620344985493,Standard,8836.0,517.0,Average
95.0,3.043589,6.1,1.3971326639458608,Standard,9025.0,579.5,Average
89.0,17.141376,5.2,2.8981952962754565,Short,7921.0,462.8,Average
97.0,8.885017,4.4,2.291020176398542,Standard,9409.0,426.8,Low
90.0,4.115398,6.4,1.632255206738202,Short,8100.0,576.0,Average
92.0,7.679336,5.0,2.160945028050308,Standard,8464.0,460.0,Low
94.0,18.268009,6.0,2.9584461558635677,Standard,8836.0,564.0,Average
117.0,7.809701,5.9,2.1758535006661415,Standard,13689.0,690.3000000000001,Average
84.0,9.378688,5.5,2.3397544728318307,Short,7056.0,462.0,Average
140.0,35.395129,6.8,3.5944349470068575,Long,19600.0,952.0,Good
108.0,45.317278,6.0,3.8355150664257405,Standard,11664.0,648.0,Average
109.0,4.3029410000000015,5.3,1.6682615723152396,Standard,11881.0,577.6999999999999,Average
131.0,47.006162,7.2,3.871329377668526,Long,17161.0,943.2,Good
114.0,11.379652,5.9,2.5160541570067565,Standard,12996.0,672.6,Average
97.0,24.612603,5.8,3.243084535030822,Standard,9409.0,562.6,Average
121.0,26.708193,6.5,3.321728145633429,Long,14641.0,786.5,Average
87.0,8.710294000000001,4.6,2.273186559908714,Short,7569.0,400.2,Low
85.0,1.8001189999999998,5.9,1.0296619162780587,Short,7225.0,501.50000000000006,Average
85.0,0.3351949999999999,6.7,0.2890773486011369,Short,7225.0,569.5,Good
87.0,11.782725,4.4,2.548094650007595,Short,7569.0,382.8,Low
121.0,2.711955,5.1,1.3115586920056443,Long,14641.0,617.0999999999999,Average
107.0,16.629173,7.0,2.8695550866311432,Standard,11449.0,749.0,Good
111.0,20.05902,6.7,3.047328971909902,Standard,12321.0,743.7,Good
92.0,8.113634,5.9,2.2097715340366535,Standard,8464.0,542.8000000000001,Average
97.0,9.87419,6.4,2.386392091442149,Standard,9409.0,620.8000000000001,Average
97.0,2.857936,5.3,1.350132325439771,Standard,9409.0,514.1,Average
125.0,3.138118,6.3,1.4202410951081692,Long,15625.0,787.5,Average
124.0,6.684096,6.2,2.0391527383212398,Long,15376.0,768.8000000000001,Average
76.0,0.722911,2.9,0.5440153021199735,Short,5776.0,220.4,Low
96.0,17.672021,5.2,2.927026200222231,Standard,9216.0,499.20000000000005,Average
93.0,3.033471,4.8,1.3946272955834993,Standard,8649.0,446.4,Low
96.0,3.313257,5.4,1.4616933031846806,Standard,9216.0,518.4000000000001,Average
132.0,41.089863,7.5,3.73980692784727,Long,17424.0,990.0,Good
103.0,10.9071,6.0,2.4771348608548682,Standard,10609.0,618.0,Average
117.0,49.230089,7.8,3.916614229609876,Standard,13689.0,912.6,Good
116.0,11.429607,6.6,2.520081287967279,Standard,13456.0,765.5999999999999,Good
118.0,6.373316,6.5,1.997867537169518,Standard,13924.0,767.0,Average
100.0,9.717392,6.7,2.371867842462315,Standard,10000.0,670.0,Good
94.0,8.074807,5.0,2.205502112707133,Standard,8836.0,470.0,Low
94.0,7.034752,4.7,2.083776133747368,Standard,8836.0,441.8,Low
97.0,7.250379,6.7,2.1102591386853473,Standard,9409.0,649.9,Good
98.0,0.116873,4.7,0.11053281621926381,Standard,9604.0,460.6,Low
91.0,7.712206,5.5,2.164725030897481,Standard,8281.0,500.5,Average
107.0,25.329493,7.4,3.2706897177208516,Standard,11449.0,791.8000000000001,Good
95.0,5.1128089999999995,5.6,1.8103864056705128,Standard,9025.0,532.0,Average
102.0,13.832376000000002,5.6,2.69681235909549,Standard,10404.0,571.1999999999999,Average
89.0,7.446069,5.0,2.133701126026096,Short,7921.0,445.0,Low
106.0,13.568302,6.0,2.6788480725783654,Standard,11236.0,636.0,Average
92.0,21.857387,6.8,3.1292743473714695,Standard,8464.0,625.6,Good
105.0,0.249245,4.7,0.22253936883272685,Standard,11025.0,493.5,Low
121.0,12.163832,7.0,2.577473068921262,Long,14641.0,847.0,Good
120.0,8.962245,6.0,2.298802447803807,Standard,14400.0,720.0,Average
103.0,32.690038,7.2,3.517202185348962,Standard,10609.0,741.6,Good
92.0,8.583217,6.1,2.260013339371135,Standard,8464.0,561.1999999999999,Average
147.0,31.60985,7.6,3.484614389974641,Long,21609.0,1117.2,Good
98.0,12.295216,5.4,2.587404271272296,Standard,9604.0,529.2,Average
98.0,12.4654,5.8,2.6001234324691906,Standard,9604.0,568.4,Average
104.0,30.983396999999997,6.8,3.4652169244037325,Standard,10816.0,707.1999999999999,Good
111.0,11.428903,6.5,2.520024647404334,Standard,12321.0,721.5,Average
98.0,5.484679,4.8,1.869442317699814,Standard,9604.0,470.4,Low
111.0,5.770246,6.5,1.9125374230439303,Standard,12321.0,721.5,Average
112.0,15.175289,6.3,2.783484707306175,Standard,12544.0,705.6,Average
100.0,2.414721,5.5,1.2280957912958,Standard,10000.0,550.0,Average
116.0,0.470645,6.6,0.3857010800670238,Standard,13456.0,765.5999999999999,Good
153.0,32.351527000000004,8.0,3.507103558419882,Very Long,23409.0,1224.0,Good
84.0,17.493735,6.5,2.917432026081228,Short,7056.0,546.0,Average
116.0,6.932221000000001,6.7,2.0709330720949333,Standard,13456.0,777.2,Good
105.0,8.142166,6.6,2.212897337697007,Standard,11025.0,693.0,Good
98.0,6.329672,6.5,1.9919307672848048,Standard,9604.0,637.0,Average
105.0,7.744166000000001,7.4,2.168386735140513,Standard,11025.0,777.0,Good
98.0,9.029489,6.0,2.305529653517469,Standard,9604.0,588.0,Average
97.0,22.708647,5.9,3.1658398339193377,Standard,9409.0,572.3000000000001,Average
93.0,2.609057,5.0,1.2834465193846416,Standard,8649.0,465.0,Low
98.0,19.913960999999997,6.0,3.0404169263950847,Standard,9604.0,588.0,Average
107.0,1.897761,5.2,1.0639383698281708,Standard,11449.0,556.4,Average
90.0,7.701186,4.8,2.163459338208641,Short,8100.0,432.0,Low
99.0,1.833058,6.1,1.0413566936356338,Standard,9801.0,603.9,Average
93.0,12.185204,5.7,2.5790952918129753,Standard,8649.0,530.1,Average
141.0,2.500218,5.6,1.2528252522699792,Long,19881.0,789.5999999999999,Average
85.0,6.459787,5.8,2.009526861529225,Short,7225.0,493.0,Average
110.0,49.808505,5.6,3.9280637618309036,Standard,12100.0,616.0,Average
105.0,4.901936,4.8,1.7752804326801845,Standard,11025.0,504.0,Low
119.0,5.2943190000000016,6.7,1.839647480548206,Standard,14161.0,797.3000000000001,Good
124.0,0.165367,4.5,0.15303605886804975,Long,15376.0,558.0,Low
101.0,52.744331,7.4,3.984238191678003,Standard,10201.0,747.4000000000001,Good
115.0,29.660993,6.3,3.422991260394743,Standard,13225.0,724.5,Average
120.0,41.493042,6.7,3.7493403448801157,Standard,14400.0,804.0,Good
111.0,10.072199,7.2,2.4044373719796925,Standard,12321.0,799.2,Good
98.0,4.3893629999999995,5.8,1.6844271961187025,Standard,9604.0,568.4,Average
131.0,37.380435,7.7,3.647547824543464,Long,17161.0,1008.7,Good
